Date_vaw,Open_vaw,High_vaw,Low_vaw,Close_vaw,Volume_vaw,Open_vcr,High_vcr,Low_vcr,Close_vcr,Volume_vcr,Open_vgt,High_vgt,Low_vgt,Close_vgt,Volume_vgt,Open_vfh,High_vfh,Low_vfh,Close_vfh,Volume_vfh,Open_vde,High_vde,Low_vde,Close_vde,Volume_vde,Open_vht,High_vht,Low_vht,Close_vht,Volume_vht,Open_vnq,High_vnq,Low_vnq,Close_vnq,Volume_vnq
2005-07-14,50.46,50.7,50.246,50.246,5039,50.926,50.972,50.665,50.665,1834,44.098,44.223,43.94,44.033,24564,47.434,47.434,47.25,47.314,5360,58.787,58.813,56.819,57.1,41081,49.386,49.469,49.191,49.33,29665,46.254,46.353,45.419,45.519,105618
2005-07-15,50.369,50.369,49.96,50.13,4589,50.897,51.149,50.832,51.112,2372,44.033,44.052,43.772,44.023,8437,47.314,47.363,47.135,47.321,2735,57.319,57.511,56.645,56.802,27578,49.405,49.674,49.321,49.6,23621,45.304,45.747,45.243,45.702,172156
2005-07-18,50.156,50.191,49.969,49.995,5486,51.149,51.157,50.953,51.112,5281,43.968,43.968,43.772,43.826,12176,47.18,47.18,46.995,47.033,6503,56.62,56.856,56.155,56.567,47489,49.6,49.6,49.321,49.376,26535,45.754,46.015,45.535,45.824,30720
2005-07-19,50.013,50.985,50.004,50.817,87002,51.083,51.409,51.083,51.409,36418,43.809,44.604,43.809,44.567,80212,47.033,47.19,47.033,47.127,40270,57.127,57.879,56.698,57.879,28725,49.45,49.46,49.191,49.376,14886,46.0,46.245,45.94,46.176,55553
2005-07-20,50.639,51.709,50.639,51.709,6271,51.063,51.538,51.063,51.538,4416,43.903,44.485,43.865,44.485,8437,46.995,47.363,46.987,47.259,6272,57.738,58.105,57.187,58.009,25290,49.896,50.044,49.738,49.978,38939,46.176,46.62,45.969,46.58,30720
2005-07-21,51.622,51.879,51.353,51.441,7502,51.361,51.455,51.093,51.258,3016,44.38,44.445,44.023,44.023,6942,47.295,47.295,46.909,47.005,4335,57.791,58.095,57.196,57.484,21056,49.85,49.85,49.386,49.478,27720,46.475,46.553,45.717,45.924,91762
2005-07-22,51.622,51.718,51.325,51.691,5375,51.474,51.632,51.361,51.612,7435,44.223,44.248,43.865,44.052,16662,46.978,47.207,46.944,47.207,4794,58.35,59.344,58.35,59.243,30667,49.395,49.497,49.181,49.395,15856,46.098,46.289,45.878,46.289,22485
2005-07-25,51.888,51.97,51.431,51.431,3805,51.632,51.743,51.204,51.204,7649,44.052,44.174,43.818,43.818,12924,47.295,47.321,47.066,47.066,8671,59.476,60.185,59.077,59.836,37990,49.534,49.534,49.042,49.099,31928,46.36,46.537,46.214,46.289,30848
2005-07-26,50.807,50.871,50.585,50.871,3247,51.24,51.583,51.24,51.482,2050,43.922,44.127,43.894,44.098,5339,47.207,47.25,47.076,47.226,2622,59.774,59.774,59.303,59.555,20711,49.321,49.488,49.255,49.367,21034,46.545,46.849,46.529,46.804,25491
2005-07-27,50.907,51.253,50.907,51.245,2240,51.518,51.649,51.306,51.649,2476,43.865,44.239,43.79,44.165,5766,47.259,47.259,47.033,47.234,5130,59.749,59.88,59.085,59.836,14876,49.507,49.794,49.367,49.728,17798,46.925,47.041,46.588,46.925,55684
2005-07-28,51.353,51.835,51.353,51.791,4256,51.93,52.244,51.761,52.225,3987,44.052,44.294,44.052,44.294,5874,47.363,47.434,47.234,47.434,2735,60.422,60.422,59.574,60.272,28725,49.879,50.246,49.87,50.194,24808,47.157,47.658,47.016,47.584,59474
2005-07-29,51.933,52.075,51.622,51.622,14779,52.134,52.134,51.788,51.788,2155,44.203,44.267,43.94,44.042,12283,47.381,47.381,47.093,47.093,5704,60.569,60.569,59.671,59.671,36618,50.156,50.202,49.879,49.95,18122,47.606,47.682,47.462,47.53,93985
2005-08-01,51.514,51.567,51.316,51.459,4030,51.892,51.9,51.788,51.9,1077,44.089,44.276,44.033,44.165,4165,47.076,47.217,47.066,47.093,3308,60.228,60.554,60.028,60.306,25517,50.202,50.387,50.136,50.174,14022,47.682,47.682,47.316,47.5,46534
2005-08-02,51.675,52.336,51.675,52.192,7502,51.825,51.947,51.825,51.853,11204,44.193,44.586,44.193,44.567,17837,47.207,47.346,47.162,47.286,20193,60.49,61.269,60.49,61.243,24373,50.406,50.48,50.264,50.48,32791,47.56,47.923,47.515,47.836,23007
2005-08-03,52.112,52.316,52.023,52.316,6831,51.863,51.863,51.612,51.761,4741,44.567,44.783,44.558,44.717,7048,47.338,47.416,47.234,47.416,6503,61.575,61.609,60.85,61.058,42681,50.396,50.517,50.264,50.517,17582,47.758,47.95,47.462,47.723,33333
2005-08-04,52.246,52.246,51.827,51.853,3359,51.249,51.371,51.063,51.24,3555,44.66,44.66,44.304,44.38,8758,47.338,47.338,47.076,47.093,4335,61.095,61.627,61.095,61.119,31468,50.48,50.49,50.091,50.11,23299,47.599,47.599,46.866,46.917,60130
2005-08-05,51.665,51.844,51.424,51.539,6605,51.186,51.186,50.675,50.675,2155,44.331,44.34,44.156,44.248,5981,46.987,46.987,46.331,46.443,10039,61.311,61.311,60.264,60.692,37876,49.95,50.025,49.6,49.664,20602,46.686,46.686,44.983,45.288,167708
2005-08-08,51.933,51.933,51.416,51.529,7837,50.786,50.786,50.554,50.554,1077,44.331,44.35,43.884,43.884,11107,46.401,46.401,46.016,46.12,8671,61.575,62.082,61.4,61.4,36731,49.785,49.812,49.294,49.386,20602,44.637,44.828,43.391,43.658,202610
2005-08-09,51.631,51.8,51.631,51.665,3805,50.683,51.073,50.525,51.028,113457,44.042,44.294,44.042,44.098,9613,46.286,46.434,46.232,46.276,16994,61.618,61.653,61.095,61.329,33300,49.488,49.85,49.488,49.85,17045,44.369,44.423,43.489,43.859,108627
2005-08-10,52.201,52.389,51.879,51.933,10078,51.093,51.538,51.073,51.073,1295,44.38,44.398,43.536,43.658,12176,46.593,46.849,46.356,46.427,6958,61.329,62.431,61.329,62.431,34216,50.174,50.294,49.776,49.87,23621,44.21,44.967,44.102,44.287,78563
2005-08-11,52.031,52.577,52.031,52.426,7055,51.121,51.296,50.953,50.99,2050,43.668,43.958,43.574,43.94,4592,46.232,46.585,46.232,46.585,4335,62.371,63.183,62.317,62.946,95435,50.064,50.246,49.942,50.221,22220,44.224,44.877,44.224,44.877,37257
2005-08-12,52.426,52.426,51.7,52.155,5599,51.157,51.177,50.766,51.177,3664,43.63,43.63,43.265,43.519,5981,46.374,46.443,46.155,46.443,3991,63.104,63.104,62.554,62.842,49892,50.184,50.184,49.708,50.044,29341,44.745,44.976,44.463,44.837,32289
2005-08-15,52.103,52.103,51.594,52.014,4368,51.073,51.371,51.073,51.371,540,43.444,43.985,43.37,43.865,7796,46.348,46.717,46.295,46.689,4794,62.842,62.842,62.098,62.3,45086,49.968,50.11,49.747,49.997,23730,44.892,45.563,44.737,45.258,17777
2005-08-16,51.754,51.827,51.083,51.185,7949,51.083,51.083,50.534,50.62,3232,43.724,43.724,43.181,43.303,16342,46.689,46.769,46.488,46.488,3308,61.907,62.213,60.944,60.944,46116,49.968,50.034,49.581,49.654,45413,45.258,45.679,45.258,45.527,100784
2005-08-17,51.083,51.209,50.825,50.88,11757,50.515,50.786,50.488,50.739,3232,43.444,43.818,43.398,43.742,14526,46.47,46.549,46.242,46.434,7301,60.727,61.4,59.162,59.468,70489,49.674,49.934,49.534,49.757,17045,45.503,45.511,44.928,45.157,66272
2005-08-18,50.639,50.683,50.452,50.54,8733,50.426,50.583,50.426,50.488,972,43.519,43.574,43.36,43.454,5981,46.356,46.434,46.164,46.356,6728,58.953,59.617,58.787,59.424,61106,49.618,49.84,49.618,49.718,13915,45.005,45.005,44.7,44.861,39476
2005-08-19,50.62,50.834,50.567,50.567,10524,50.61,50.61,50.275,50.35,5064,43.583,43.64,43.416,43.462,6728,46.393,46.514,46.393,46.479,4220,60.177,60.5,59.975,60.326,36731,49.924,49.924,49.376,49.376,30634,44.912,44.912,44.601,44.7,37257
2005-08-22,50.79,51.192,50.549,50.62,210393,50.284,50.544,50.156,50.257,4956,43.536,43.835,43.33,43.526,137031,46.505,46.636,46.393,46.479,8099,60.876,61.207,60.018,60.49,61106,49.469,49.718,49.181,49.46,27830,44.571,44.937,44.571,44.837,74509
2005-08-23,50.576,50.576,49.817,49.835,4589,50.257,50.275,49.93,50.119,8725,43.696,43.696,43.379,43.574,12176,46.636,46.636,46.25,46.434,6272,60.876,60.876,59.791,60.437,40623,49.515,49.515,49.146,49.255,19199,45.028,45.128,44.828,45.028,149408
2005-08-24,49.584,49.736,49.289,49.398,5375,50.015,50.407,49.804,49.831,5495,43.35,43.93,43.33,43.33,16447,46.374,46.488,45.997,46.06,16883,60.7,61.339,60.481,60.823,35473,49.237,49.581,49.015,49.137,18985,45.25,45.569,45.083,45.182,91896
2005-08-25,49.522,49.522,49.398,49.398,449,49.831,49.986,49.831,49.93,2262,43.322,43.489,43.322,43.425,13351,46.066,46.199,46.016,46.103,11178,60.71,60.859,60.5,60.841,37764,49.099,49.284,49.099,49.181,14563,45.182,45.495,44.983,45.235,37910
2005-08-26,49.165,49.193,48.95,49.193,6160,49.868,49.868,49.625,49.774,1077,43.398,43.398,43.116,43.209,5555,46.111,46.111,45.718,45.734,11633,61.008,61.008,60.132,60.132,40163,49.181,49.181,48.905,48.997,12730,45.258,45.448,44.677,44.677,50849
2005-08-29,49.021,49.558,48.806,49.416,44900,49.431,49.822,49.431,49.822,1184,43.116,43.612,43.022,43.593,12712,45.498,45.943,45.455,45.919,6728,61.224,61.4,60.169,60.754,70834,48.635,49.469,48.581,49.46,100422,44.61,44.883,44.317,44.684,46140
2005-08-30,49.218,49.423,48.852,49.066,9294,49.701,49.701,49.173,49.225,2694,43.303,43.398,43.124,43.398,3097,45.611,45.693,45.437,45.675,4794,61.182,61.925,61.182,61.662,59161,49.275,49.395,49.109,49.321,19955,44.684,44.853,44.423,44.82,55948
2005-08-31,49.039,49.78,49.039,49.78,7502,49.451,49.561,49.235,49.441,56676,43.444,43.782,43.313,43.782,4272,45.675,46.016,45.472,46.016,18937,61.88,63.777,61.88,63.401,104934,49.421,49.831,49.265,49.831,18660,44.753,45.803,44.753,45.602,77382
2005-09-01,49.922,50.254,49.922,50.093,27210,49.673,49.848,49.328,49.403,1511,43.724,43.782,43.509,43.678,5981,46.066,46.427,45.84,46.356,9812,64.539,65.238,64.328,65.238,111798,50.016,50.174,49.896,50.034,12081,45.778,46.545,45.671,46.007,73070
2005-09-02,50.121,50.121,49.807,49.845,12093,49.422,49.422,49.153,49.153,1077,43.678,43.782,43.555,43.555,6195,46.348,46.374,46.183,46.225,2966,64.397,64.397,63.542,63.707,89599,50.081,50.11,49.924,49.934,7767,46.054,46.282,45.702,45.885,75687
2005-09-06,49.905,50.183,49.905,50.146,9742,49.367,49.858,49.367,49.858,754,43.678,44.062,43.678,44.014,2991,46.286,46.726,46.286,46.652,11178,63.707,64.144,63.079,64.092,64769,50.064,50.656,50.064,50.647,18985,45.833,46.909,45.833,46.874,53460
2005-09-07,50.237,50.612,50.209,50.54,19932,49.858,50.397,49.858,50.397,3016,44.004,44.276,43.977,44.146,11001,46.795,46.795,46.532,46.733,4335,64.092,64.773,63.934,64.266,37418,50.638,50.999,50.638,50.982,42281,46.917,46.917,46.398,46.771,46010
2005-09-08,50.62,50.62,50.344,50.344,3359,49.977,50.044,49.896,49.923,21658,44.193,44.408,44.193,44.267,6195,46.558,46.636,46.453,46.514,51785,64.233,64.695,63.97,64.224,44857,50.991,51.026,50.638,50.832,114011,46.62,46.667,46.297,46.467,19219
2005-09-09,50.522,50.807,50.406,50.79,5152,50.054,50.322,50.054,50.202,34693,44.294,44.493,44.231,44.455,14206,46.549,46.812,46.541,46.726,4904,64.624,65.838,64.624,65.838,36046,50.972,51.156,50.851,51.101,14777,46.588,46.728,46.52,46.704,50197
2005-09-12,50.924,51.004,50.736,50.977,13438,50.202,50.472,50.202,50.472,862,44.521,44.65,44.445,44.586,7262,46.858,46.917,46.786,46.812,6958,65.77,65.77,64.606,64.624,47833,51.064,51.147,50.858,50.972,39910,46.588,46.673,46.481,46.557,25098
2005-09-13,50.754,50.754,50.362,50.389,6271,50.331,50.331,49.868,49.868,9050,44.502,44.83,44.426,44.586,13563,46.769,46.786,46.532,46.593,7301,64.67,64.956,64.03,64.092,41424,50.972,50.972,50.342,50.434,21898,46.461,46.495,46.131,46.207,44706
2005-09-14,50.334,50.558,50.334,50.46,2575,49.905,49.905,49.375,49.375,6357,44.485,44.567,44.089,44.089,9293,46.636,46.726,46.401,46.401,4676,64.494,65.043,64.431,64.783,21628,50.6,50.6,50.231,50.256,10463,46.276,46.313,45.954,46.168,26273
2005-09-15,50.46,50.46,50.218,50.218,26759,49.375,49.422,49.163,49.318,3987,44.108,44.136,43.79,43.912,13139,46.479,46.479,46.356,46.384,1370,65.349,65.413,64.154,64.914,32843,50.415,50.47,50.174,50.294,10785,46.168,46.353,46.123,46.183,13991
2005-09-16,50.281,50.666,50.281,50.666,3247,49.524,49.524,49.225,49.431,1617,44.146,44.223,43.894,44.146,16447,46.698,47.066,46.652,47.066,6503,65.061,65.56,64.539,65.56,22315,50.49,50.619,50.231,50.609,16504,46.313,46.405,46.007,46.289,18559
2005-09-19,50.595,50.595,50.111,50.191,9742,49.367,49.367,48.696,48.696,7435,44.193,44.193,43.762,43.894,16236,47.041,47.041,46.627,46.679,6045,66.545,67.587,66.545,67.15,44972,50.571,50.571,50.072,50.231,39047,46.36,46.36,45.817,45.924,31894
2005-09-20,50.389,50.504,49.389,49.389,12429,48.856,48.884,47.883,47.983,2910,43.968,44.35,43.696,43.762,6515,46.858,47.076,46.427,46.427,5477,67.203,67.298,66.285,66.564,42454,50.342,50.387,49.776,49.914,22544,45.833,46.198,45.465,45.569,30981
2005-09-21,49.389,49.389,48.699,48.861,16797,47.909,47.909,47.102,47.102,9804,43.481,43.481,43.162,43.209,10786,46.374,46.374,45.629,45.629,7869,67.764,67.849,67.264,67.421,48519,49.776,49.86,49.6,49.609,20602,45.397,45.495,44.562,44.562,116209
2005-09-22,48.691,49.056,48.503,49.021,5039,47.176,47.945,47.064,47.89,13683,43.079,43.303,42.823,43.265,25848,45.481,45.9,45.322,45.9,4794,68.287,68.435,65.891,66.965,99554,49.469,49.776,49.294,49.654,28800,44.661,44.983,44.134,44.808,82747
2005-09-23,48.806,49.298,48.699,49.12,7278,47.678,48.122,47.668,48.029,1399,43.031,43.36,43.031,43.283,2350,45.742,46.138,45.611,46.06,2282,66.504,66.504,65.542,65.927,64310,49.691,49.934,49.515,49.699,22004,44.661,45.15,44.5,44.845,70197
2005-09-26,49.298,49.558,49.139,49.236,3919,48.307,48.484,47.854,48.122,5172,43.536,43.565,43.134,43.313,9293,46.066,46.066,45.675,45.786,7072,65.718,67.245,65.718,67.16,50923,50.006,50.006,49.33,49.627,24702,44.579,44.761,44.407,44.684,23527
2005-09-27,49.165,49.494,49.12,49.361,2464,48.132,48.161,47.835,48.049,4310,43.35,43.35,43.071,43.154,4699,45.831,45.866,45.55,45.709,6503,67.071,67.228,66.434,67.203,40736,49.637,49.691,49.303,49.303,31281,44.661,44.684,44.051,44.571,78821
2005-09-28,49.449,49.566,49.209,49.467,8061,48.039,48.058,47.632,47.714,7111,43.116,43.499,43.116,43.303,5339,45.76,45.882,45.418,45.463,6387,67.413,67.927,66.741,67.885,32269,49.488,49.654,49.275,49.431,85861,44.601,44.601,44.034,44.14,46792
2005-09-29,49.344,49.736,49.093,49.736,9518,47.565,48.078,47.538,48.001,26075,43.283,43.855,43.273,43.762,113320,45.585,46.164,45.409,46.138,10151,68.033,68.619,67.841,68.592,49318,49.45,49.581,49.061,49.525,32899,44.14,44.976,44.02,44.967,52680
2005-09-30,49.736,50.307,49.657,50.102,3472,48.122,48.474,48.078,48.447,6788,43.903,44.127,43.903,44.089,3524,46.216,46.216,46.066,46.164,3762,68.592,68.592,67.491,67.614,64196,49.581,49.654,49.414,49.563,12730,45.189,45.679,45.189,45.679,72157
2005-10-03,50.039,50.093,49.799,50.004,2797,48.494,48.651,48.383,48.549,7327,44.203,44.331,44.193,44.231,27982,46.242,46.286,46.016,46.103,32741,67.962,68.287,67.325,67.579,44055,49.6,49.84,49.525,49.757,27505,45.761,45.761,45.106,45.549,62090
2005-10-04,49.922,50.058,49.315,49.315,6271,48.4,48.623,48.029,48.102,8725,44.286,44.37,43.706,43.706,13244,46.183,46.304,45.684,45.684,6503,66.965,66.983,65.061,65.368,79302,49.95,50.377,49.85,49.96,25672,45.679,45.679,44.776,44.776,69805
2005-10-05,49.093,49.093,48.048,48.093,8509,48.102,48.102,47.343,47.343,1834,43.724,43.724,43.004,43.004,10253,45.742,45.742,44.847,45.33,5360,65.15,65.288,62.667,62.667,158028,49.924,49.924,49.033,49.042,98481,44.776,44.776,44.012,44.079,83658
2005-10-06,48.217,48.317,47.521,47.646,74685,47.465,47.678,46.988,47.324,65402,43.051,43.089,42.423,42.685,87795,45.427,45.593,45.26,45.355,28863,61.532,62.361,60.045,60.961,176338,49.172,49.172,48.124,48.485,97617,44.134,44.317,43.621,44.02,91240
2005-10-07,48.163,48.352,48.138,48.226,9294,47.38,47.465,47.371,47.417,2155,42.789,42.863,42.638,42.733,18798,45.409,45.409,45.26,45.374,1827,61.837,62.545,61.444,62.51,105732,48.654,48.764,48.476,48.543,18985,44.111,44.111,43.24,43.566,51630
2005-10-10,48.36,48.36,47.844,47.93,3135,47.417,47.417,47.036,47.036,432,42.619,42.705,42.387,42.387,7371,45.455,45.455,45.052,45.086,2397,62.353,62.353,61.138,61.575,55956,48.626,48.717,48.284,48.449,20386,43.566,43.566,42.933,43.008,102612
2005-10-11,48.405,48.405,47.88,47.88,20940,47.277,47.277,46.701,46.711,1723,42.6,42.6,42.039,42.143,7902,45.183,45.19,44.754,44.77,20193,61.925,63.314,61.925,63.111,48976,48.449,48.617,47.987,48.052,17905,43.216,43.216,42.596,42.819,33593
2005-10-12,47.87,48.12,47.236,47.459,51282,46.682,46.682,46.044,46.173,6248,41.991,42.011,41.727,41.853,7371,44.911,44.987,44.341,44.551,8211,62.896,63.12,61.565,61.916,64538,48.207,48.429,47.8,48.015,33870,42.711,42.711,41.693,42.045,103138
2005-10-13,47.369,47.423,46.921,47.334,8620,45.978,46.258,45.886,46.258,10451,41.853,42.2,41.709,42.105,19438,44.357,44.506,44.233,44.233,3536,60.612,61.216,59.013,60.098,95319,48.015,48.349,47.846,48.293,51558,42.006,42.405,41.595,42.053,56602
2005-10-14,47.199,47.683,47.199,47.683,9406,46.322,46.759,46.322,46.759,1511,42.133,42.311,42.039,42.272,4272,44.921,45.146,44.866,45.146,1370,60.298,61.321,59.155,61.207,47946,48.293,48.69,48.189,48.635,43039,42.62,43.094,42.329,43.031,87976
2005-10-17,47.736,47.975,47.717,47.975,5375,46.813,46.843,46.517,46.823,10451,42.461,42.461,42.133,42.244,5555,45.287,45.383,45.006,45.121,20989,62.257,62.257,61.696,62.082,53554,48.562,48.581,48.284,48.581,36782,43.078,43.277,42.9,43.277,143266
2005-10-18,48.066,48.066,47.521,47.521,4926,46.872,46.872,46.266,46.294,15515,42.461,42.508,42.328,42.397,6942,45.103,45.269,44.961,44.961,9355,61.329,61.644,59.214,59.214,46916,48.764,48.764,48.514,48.572,22760,43.277,43.338,42.673,42.864,50327
2005-10-19,46.921,47.798,46.921,47.798,2015,45.978,47.14,45.931,47.046,2155,42.18,42.76,41.872,42.76,15805,44.708,45.76,44.673,45.76,4220,58.628,60.256,57.791,60.256,73008,48.393,49.033,48.207,48.987,23730,42.48,43.391,42.329,43.347,63398
2005-10-20,48.236,48.281,47.298,47.431,4702,47.184,47.306,46.527,46.682,4956,43.071,43.071,42.508,42.564,7477,45.84,45.909,45.279,45.33,7529,60.256,60.264,57.1,57.712,44170,48.393,48.553,48.025,48.042,29770,43.222,43.429,42.549,42.657,84441
2005-10-21,47.646,48.11,47.548,47.906,6493,46.872,46.881,46.565,46.72,5604,43.071,43.071,42.779,42.91,25314,45.455,45.813,45.409,45.593,17678,57.301,59.077,57.284,58.28,70718,48.142,48.302,47.699,47.782,143245,42.683,43.407,42.683,43.07,72285
2005-10-24,48.317,48.959,48.317,48.959,4589,46.897,47.435,46.664,47.435,640442,43.071,43.416,42.91,43.416,11642,45.934,46.453,45.934,46.453,12889,58.174,60.22,58.174,60.185,56415,47.977,48.302,47.884,48.302,21141,43.782,44.056,43.72,43.941,123923
2005-10-25,49.12,49.389,48.674,48.897,10524,47.38,47.38,46.925,47.121,5172,43.256,43.273,42.853,43.051,20293,46.462,46.462,46.016,46.286,7869,60.7,61.688,60.228,61.662,66827,48.302,48.302,47.746,48.079,18985,43.912,44.172,43.591,43.766,26536
2005-10-26,49.754,49.754,49.193,49.193,2128,47.036,47.176,46.73,46.73,1295,43.134,43.398,43.022,43.022,11642,46.242,46.593,46.242,46.356,10722,61.311,63.017,61.008,61.252,30096,47.977,48.133,47.522,47.595,21574,43.766,43.81,43.201,43.315,47190
2005-10-27,49.334,49.334,48.655,48.719,3582,46.406,46.406,45.718,45.718,4634,42.975,42.975,42.48,42.488,14313,46.314,46.443,46.129,46.129,12093,61.261,61.54,59.495,59.495,39479,47.522,47.624,47.215,47.215,26318,43.291,43.306,42.849,42.849,57254
2005-10-28,48.852,49.485,48.763,49.485,6045,45.896,46.341,45.896,46.322,6896,42.59,42.638,42.319,42.638,10682,46.34,46.909,46.34,46.909,12549,60.045,61.164,58.57,60.999,33986,47.271,47.836,47.271,47.746,41097,43.438,44.18,43.407,44.14,120521
2005-10-31,49.69,49.896,49.657,49.657,14331,47.111,47.435,47.111,47.24,10451,43.051,43.509,43.051,43.19,19118,47.117,47.338,47.023,47.023,18366,62.107,62.379,61.051,61.557,63165,47.977,48.366,47.977,48.162,24056,44.44,44.67,44.303,44.369,238559
2005-11-01,49.657,49.853,49.657,49.853,3247,47.221,47.389,47.169,47.334,7542,43.172,43.293,43.162,43.19,8116,47.135,47.135,46.821,46.995,30342,61.532,62.082,61.366,61.916,28264,48.079,48.207,47.855,47.987,26966,44.369,44.369,42.978,43.383,99738
2005-11-02,49.835,50.504,49.835,50.484,5039,47.38,48.196,47.38,48.196,7004,43.34,43.855,43.303,43.772,17516,47.041,47.533,47.041,47.533,13118,62.098,63.138,61.88,63.062,36277,48.061,48.264,48.061,48.181,27830,43.515,43.81,43.16,43.79,55295
2005-11-03,50.7,50.807,50.191,50.209,12093,48.54,48.661,48.253,48.29,6357,44.304,44.455,44.127,44.276,10146,47.757,47.757,47.286,47.286,16197,63.837,64.598,63.487,64.224,40393,48.349,48.773,48.349,48.494,39047,43.941,44.317,43.475,43.658,82877
2005-11-04,50.3,50.3,49.745,50.111,5375,48.326,48.466,48.234,48.466,6248,44.465,44.539,44.223,44.511,26275,47.515,47.515,47.207,47.471,9355,64.012,64.012,62.353,62.545,31354,48.717,48.764,48.504,48.663,52529,43.644,43.652,43.07,43.407,28103
2005-11-07,50.199,50.424,50.199,50.397,2911,48.588,48.819,48.503,48.791,19070,44.689,44.839,44.475,44.753,35459,47.792,47.916,47.654,47.916,14149,61.925,61.925,61.155,61.444,29982,48.764,48.878,48.533,48.773,20924,43.757,43.929,43.453,43.613,40262
2005-11-08,50.174,50.174,50.022,50.093,2353,48.271,48.316,48.112,48.122,6032,44.594,44.811,44.475,44.65,44538,47.709,47.726,47.582,47.717,10151,61.224,62.422,61.095,62.062,32385,48.84,48.84,48.599,48.626,40125,43.475,43.644,43.16,43.489,20262
2005-11-09,50.093,50.522,50.058,50.121,4481,48.087,48.307,48.087,48.188,6248,44.539,44.783,44.485,44.698,20613,47.717,48.064,47.717,47.978,19051,61.933,62.877,61.051,61.356,45543,48.811,48.896,48.524,48.746,26753,43.636,44.378,43.636,43.98,41569
2005-11-10,50.281,50.727,49.827,50.683,5935,48.215,48.948,48.102,48.903,3771,44.614,44.942,44.38,44.932,8651,48.032,48.828,47.996,48.776,30231,60.396,60.446,59.128,59.565,83419,48.905,49.395,48.755,49.349,26535,43.827,45.051,43.751,45.028,27844
2005-11-11,50.717,51.363,50.717,51.316,15230,49.011,49.031,48.94,48.94,1834,45.156,45.214,45.043,45.053,8012,48.855,49.119,48.776,49.054,26237,59.53,60.132,59.495,60.091,48862,49.405,49.497,49.219,49.46,18768,45.044,45.341,44.907,45.205,43398
2005-11-14,51.835,51.888,51.459,51.576,11085,49.003,49.135,48.874,49.031,14113,45.034,45.185,44.998,45.072,12816,48.953,49.081,48.908,49.081,20532,60.787,60.787,59.799,60.194,22199,49.46,49.46,49.08,49.089,34624,45.563,45.563,45.0,45.166,30328
2005-11-15,51.639,51.888,51.325,51.398,7837,48.94,48.94,48.263,48.263,12176,45.175,45.317,44.821,44.971,45393,49.022,49.022,48.496,48.496,19849,60.326,61.68,60.114,60.212,26089,49.312,49.627,49.237,49.376,18660,45.311,45.465,44.952,45.144,33855
